GeneID	Symbol	EnsemblGeneID
5136	PDE1A	ENSG00000115252
54431	DNAJC10	ENSG00000077232
2487	FRZB	ENSG00000162998
10787	NCKAP1	ENSG00000061676
142679	DUSP19	ENSG00000162999
129401	NUP35	ENSG00000163002
100616305	MIR548AE1	ENSG00000266808
105373780	LOC105373780	ENSG00000283839
91752	ZNF804A	ENSG00000170396
101927196	FSIP2-AS2	ENSG00000226747
401024	FSIP2	ENSG00000188738
107985781	FSIP2-AS1	ENSG00000231646
55854	ZC3H15	ENSG00000065548
3685	ITGAV	ENSG00000138448
165215	FAM171B	ENSG00000144369
151112	ZSWIM2	ENSG00000163012
10203	CALCRL	ENSG00000064989
7035	TFPI	ENSG00000003436
104355152	LINC01090	ENSG00000231689
51454	GULP1	ENSG00000144366
693146	MIR561	ENSG00000207951
1281	COL3A1	ENSG00000168542
100302219	MIR1245A	ENSG00000221502
100616324	MIR1245B	ENSG00000283238
100500837	MIR3606	ENSG00000284180
1290	COL5A2	ENSG00000204262
100422908	MIR3129	ENSG00000264725
84128	WDR75	ENSG00000115368
30061	SLC40A1	ENSG00000138449
54529	ASNSD1	ENSG00000138381
110599588	ASDURF	ENSG00000286053
150709	ANKAR	ENSG00000151687
64172	OSGEPL1	ENSG00000128694
94101	ORMDL1	ENSG00000128699
5378	PMS1	ENSG00000064933
84281	C2orf88	ENSG00000187699
2660	MSTN	ENSG00000138379
26275	HIBCH	ENSG00000198130
3628	INPP1	ENSG00000151689
54842	MFSD6	ENSG00000151690
100131211	NEMP2	ENSG00000189362
105376748	NEMP2-DT	ENSG00000233654
4664	NAB1	ENSG00000138386
2744	GLS	ENSG00000115419
6772	STAT1	ENSG00000115415
105373805	STAT4-AS1	ENSG00000231858
6775	STAT4	ENSG00000138378
4430	MYO1B	ENSG00000128641
64859	NABP1	ENSG00000173559
729254	LOC729254	ENSG00000225884
8436	CAVIN2	ENSG00000168497
23671	TMEFF2	ENSG00000144339
64002	PCGEM1	ENSG00000227418
101927406	LINC01821	ENSG00000225539
101927431	LINC01790	ENSG00000230173
57181	SLC39A10	ENSG00000196950
56171	DNAH7	ENSG00000118997
9262	STK17B	ENSG00000081320
57520	HECW2	ENSG00000138411
101927482	HECW2-AS1	ENSG00000229056
284992	CCDC150	ENSG00000144395
9330	GTF3C3	ENSG00000119041
401027	C2orf66	ENSG00000187944
80055	PGAP1	ENSG00000197121
91526	ANKRD44	ENSG00000065413
101927596	ANKRD44-AS1	ENSG00000231621
101927547	ANKRD44-IT1	ENSG00000236977
23451	SF3B1	ENSG00000115524
80219	COQ10B	ENSG00000115520
3329	HSPD1	ENSG00000144381
100529241	HSPE1-MOB4	ENSG00000270757
3336	HSPE1	ENSG00000115541
25843	MOB4	ENSG00000115540
130132	RFTN2	ENSG00000162944
92935	MARS2	ENSG00000247626
66037	BOLL	ENSG00000152430
5334	PLCL1	ENSG00000115896
23314	SATB2	ENSG00000119042
150538	SATB2-AS1	ENSG00000225953
101927641	LINC01877	ENSG00000238217
348751	FTCDNL1	ENSG00000226124
101927687	LOC101927687	ENSG00000232732
205327	C2orf69	ENSG00000178074
129450	TYW5	ENSG00000162971
79568	MAIP1	ENSG00000162972
26010	SPATS2L	ENSG00000196141
130535	KCTD18	ENSG00000155729
151246	SGO2	ENSG00000163535
316	AOX1	ENSG00000138356
101927795	BZW1-AS1	ENSG00000230408
9689	BZW1	ENSG00000082153
1195	CLK1	ENSG00000013441
53938	PPIL3	ENSG00000240344
60491	NIF3L1	ENSG00000196290
4999	ORC2	ENSG00000115942
285172	HYCC2	ENSG00000155744
4709	NDUFB3	ENSG00000119013
8837	CFLAR	ENSG00000003402
65072	CFLAR-AS1	ENSG00000226312
843	CASP10	ENSG00000003400
841	CASP8	ENSG00000064012
130540	FLACC1	ENSG00000155749
66008	TRAK2	ENSG00000115993
55437	STRADB	ENSG00000082146
151254	C2CD6	ENSG00000155754
65062	TMEM237	ENSG00000155755
58538	MPP4	ENSG00000082126
57679	ALS2	ENSG00000003393
65061	CDK15	ENSG00000138395
8324	FZD7	ENSG00000155760
100652824	KIAA2012	ENSG00000182329
729224	KIAA2012-AS1	ENSG00000222035
7341	SUMO1	ENSG00000116030
51602	NOP58	ENSG00000055044
692110	SNORD70	ENSG00000212534
109616995	SNORD70B	ENSG00000212309
100113392	SNORD11B	ENSG00000271852
692058	SNORD11	ENSG00000238317
659	BMPR2	ENSG00000204217
150864	FAM117B	ENSG00000138439
130026	ICA1L	ENSG00000163596
55759	WDR12	ENSG00000138442
79800	CARF	ENSG00000138380
65065	NBEAL1	ENSG00000144426
57404	CYP20A1	ENSG00000119004
10152	ABI2	ENSG00000138443
65059	RAPH1	ENSG00000173166
940	CD28	ENSG00000178562
1493	CTLA4	ENSG00000163599
29851	ICOS	ENSG00000163600
105373845	LOC105373845	ENSG00000237843
117583	PARD3B	ENSG00000116117
8828	NRP2	ENSG00000118257
54891	INO80D	ENSG00000114933
4719	NDUFS1	ENSG00000023228
1933	EEF1B2	ENSG00000114942
26798	SNORD51	ENSG00000207047
619569	SNORA41	ENSG00000207406
2825	CMKLR2	ENSG00000183671
57683	ZDBF2	ENSG00000204186
8745	ADAM23	ENSG00000114948
200726	FAM237A	ENSG00000235118
391475	DYTN	ENSG00000232125
130752	MDH1B	ENSG00000138400
22868	FASTKD2	ENSG00000118246
100423002	MIR3130-2	ENSG00000263468
100422993	MIR3130-1	ENSG00000283469
130749	CPO	ENSG00000144410
8609	KLF7	ENSG00000118263
100423036	MIR2355	ENSG00000253008
102465835	MIR7845	ENSG00000277590
105373853	MYOSLID	ENSG00000229647
100302130	MIR1302-4	ENSG00000221628
1385	CREB1	ENSG00000118260
151194	METTL21A	ENSG00000144401
102724714	LINC01857	ENSG00000224137
151195	CCNYL1	ENSG00000163249
7855	FZD5	ENSG00000163251
100616361	MIR4775	ENSG00000284079
389072	PLEKHM3	ENSG00000178385
105373854	LOC105373854	ENSG00000289422
1421	CRYGD	ENSG00000118231
1420	CRYGC	ENSG00000163254
1419	CRYGB	ENSG00000182187
1418	CRYGA	ENSG00000168582
389073	C2orf80	ENSG00000188674
3417	IDH1	ENSG00000138413
100507475	IDH1-AS1	ENSG00000231908
200576	PIKFYVE	ENSG00000115020
5746	PTH2R	ENSG00000144407
4133	MAP2	ENSG00000078018
285175	UNC80	ENSG00000144406
6120	RPE	ENSG00000197713
151050	KANSL1L	ENSG00000144445
33	ACADL	ENSG00000115361
4632	MYL1	ENSG00000168530
10314	LANCL1	ENSG00000115365
1373	CPS1	ENSG00000021826
29034	CPS1-IT1	ENSG00000280837
2066	ERBB4	ENSG00000178568
100313771	MIR548F2	ENSG00000221782
102725079	LINC01878	ENSG00000234308
100616267	MIR4776-1	ENSG00000266354
100616472	MIR4776-2	ENSG00000283637
22807	IKZF2	ENSG00000030419
79582	SPAG16	ENSG00000144451
100616375	MIR4438	ENSG00000265734
402117	VWC2L	ENSG00000174453
100885780	VWC2L-IT1	ENSG00000224257
580	BARD1	ENSG00000138376
101928103	SNHG31	ENSG00000229267
109617008	SNORA70I	ENSG00000207274
26154	ABCA12	ENSG00000144452
471	ATIC	ENSG00000138363
2335	FN1	ENSG00000115414
102724849	LOC102724849	ENSG00000225166
646324	LINC00607	ENSG00000235770
105373869	LINC01614	ENSG00000230838
55686	MREG	ENSG00000118242
55825	PECR	ENSG00000115425
92691	TMEM169	ENSG00000163449
7520	XRCC5	ENSG00000079246
150967	LINC01963	ENSG00000260804
57574	MARCHF4	ENSG00000144583
50485	SMARCAL1	ENSG00000138375
6168	RPL37A	ENSG00000197756
3485	IGFBP2	ENSG00000115457
3488	IGFBP5	ENSG00000115461
7141	TNP1	ENSG00000118245
105373876	LOC105373876	ENSG00000237479
7145	TNS1	ENSG00000079308
102465485	MIR6809	ENSG00000275458
105373878	TNS1-AS1	ENSG00000223923
285180	RUFY4	ENSG00000188282
3579	CXCR2	ENSG00000180871
3577	CXCR1	ENSG00000163464
10109	ARPC2	ENSG00000163466
151306	GPBAR1	ENSG00000179921
14	AAMP	ENSG00000127837
25953	PNKD	ENSG00000127838
64114	TMBIM1	ENSG00000135926
102465256	MIR6513	ENSG00000284173
102466197	MIR6810	ENSG00000278524
375307	CATIP	ENSG00000158428
101928513	CATIP-AS1	ENSG00000225062
6556	SLC11A1	ENSG00000018280
58190	CTDSP1	ENSG00000144579
407017	MIR26B	ENSG00000199121
7429	VIL1	ENSG00000127831
57695	USP37	ENSG00000135913
9125	CNOT9	ENSG00000144580
84812	PLCD4	ENSG00000115556
7701	ZNF142	ENSG00000115568
617	BCS1L	ENSG00000074582
64320	RNF25	ENSG00000163481
27148	STK36	ENSG00000163482
9654	TTLL4	ENSG00000135912
1593	CYP27A1	ENSG00000135929
53632	PRKAG3	ENSG00000115592
103504730	MIR9500	ENSG00000283639
7475	WNT6	ENSG00000115596
80326	WNT10A	ENSG00000135925
101928537	LINC01494	ENSG00000228135
8941	CDK5R2	ENSG00000171450
54738	FEV	ENSG00000163497
1412	CRYBA2	ENSG00000163499
494324	MIR375	ENSG00000198973
100129175	LOC100129175	ENSG00000224090
255101	CFAP65	ENSG00000181378
3549	IHH	ENSG00000163501
100422957	MIR3131	ENSG00000264755
79840	NHEJ1	ENSG00000187736
151295	SLC23A3	ENSG00000213901
27013	CNPPD1	ENSG00000115649
79137	RETREG2	ENSG00000144567
130617	ZFAND2B	ENSG00000158552
10058	ABCB6	ENSG00000115657
79065	ATG9A	ENSG00000198925
55139	ANKZF1	ENSG00000163516
79411	GLB1L	ENSG00000163521
8576	STK16	ENSG00000115661
7277	TUBA4A	ENSG00000127824
80086	TUBA4B	ENSG00000243910
3300	DNAJB2	ENSG00000135924
5798	PTPRN	ENSG00000054356
406944	MIR153-1	ENSG00000207647
389075	RESP18	ENSG00000182698
23549	DNPEP	ENSG00000123992
1674	DES	ENSG00000175084
10290	SPEG	ENSG00000072195
100996693	SPEGNB	ENSG00000286095
29926	GMPPA	ENSG00000144591
55515	ASIC4	ENSG00000072182
79586	CHPF	ENSG00000123989
130612	TMEM198	ENSG00000188760
100423039	MIR3132	ENSG00000265252
23363	OBSL1	ENSG00000124006
3623	INHA	ENSG00000123999
114790	STK11IP	ENSG00000144589
6508	SLC4A3	ENSG00000114923
100422959	MIR4268	ENSG00000266518
2043	EPHA4	ENSG00000116106
5077	PAX3	ENSG00000135903
151278	CCDC140	ENSG00000163081
440934	CT75	ENSG00000291155
130367	SGPP2	ENSG00000163082
10056	FARSB	ENSG00000116120
116255	MOGAT1	ENSG00000124003
2181	ACSL3	ENSG00000123983
23704	KCNE4	ENSG00000152049
7857	SCG2	ENSG00000171951
130340	AP1S3	ENSG00000152056
57590	WDFY1	ENSG00000085449
65080	MRPL44	ENSG00000135900
5270	SERPINE2	ENSG00000135919
79843	FAM124B	ENSG00000124019
8452	CUL3	ENSG00000036257
55619	DOCK10	ENSG00000135905
100616207	MIR4439	ENSG00000263828
57624	NYAP2	ENSG00000144460
100847053	MIR5702	ENSG00000263363
3667	IRS1	ENSG00000169047
84236	RHBDD1	ENSG00000144468
1286	COL4A4	ENSG00000081052
1285	COL4A3	ENSG00000169031
654841	MFF-DT	ENSG00000236432
56947	MFF	ENSG00000168958
79853	TM4SF20	ENSG00000168955
100847081	MIR5703	ENSG00000284092
3267	AGFG1	ENSG00000173744
56918	C2orf83	ENSG00000290795
80704	SLC19A3	ENSG00000135917
6364	CCL20	ENSG00000115009
164781	DAW1	ENSG00000123977
80309	SPHKAP	ENSG00000153820
101928765	LINC01807	ENSG00000232023
55022	PID1	ENSG00000153823
92737	DNER	ENSG00000187957
9320	TRIP12	ENSG00000153827
130888	FBXO36	ENSG00000153832
151473	SLC16A14	ENSG00000163053
3431	SP110	ENSG00000135899
11262	SP140	ENSG00000079263
93349	SP140L	ENSG00000185404
6672	SP100	ENSG00000067066
151475	LINC01907	ENSG00000226125
51719	CAB39	ENSG00000135932
81618	ITM2C	ENSG00000135916
151484	GCSIR	ENSG00000232520
9290	GPR55	ENSG00000135898
348761	SPATA3-AS1	ENSG00000238062
130560	SPATA3	ENSG00000173699
257407	C2orf72	ENSG00000204128
5707	PSMD1	ENSG00000173692
3357	HTR2B	ENSG00000135914
80210	ARMC9	ENSG00000135931
100616317	MIR4777	ENSG00000263641
93010	B3GNT7	ENSG00000156966
4691	NCL	ENSG00000115053
654321	SNORA75	ENSG00000206885
6082	SNORD20	ENSG00000207280
25826	SNORD82	ENSG00000202400
151477	LINC00471	ENSG00000181798
10316	NMUR1	ENSG00000171596
165100	TEX44	ENSG00000177673
5757	PTMA	ENSG00000187514
100302285	MIR1244-1	ENSG00000284378
5147	PDE6D	ENSG00000156973
64708	COPS7B	ENSG00000144524
100302126	MIR1471	ENSG00000222246
4880	NPPC	ENSG00000163273
129563	DIS3L2	ENSG00000144535
693147	MIR562	ENSG00000207626
250	ALPP	ENSG00000163283
347694	ECEL1P2	ENSG00000290681
251	ALPG	ENSG00000163286
248	ALPI	ENSG00000163295
9427	ECEL1	ENSG00000171551
646960	PRSS56	ENSG00000237412
1144	CHRND	ENSG00000135902
1146	CHRNG	ENSG00000196811
200765	TIGD1	ENSG00000221944
100847037	MIR5001	ENSG00000284407
9470	EIF4E2	ENSG00000135930
80303	EFHD1	ENSG00000115468
26058	GIGYF2	ENSG00000204120
3769	KCNJ13	ENSG00000115474
389084	SNORC	ENSG00000182600
25791	NGEF	ENSG00000066248
101928881	LOC101928881	ENSG00000222001
4759	NEU2	ENSG00000115488
3635	INPP5D	ENSG00000168918
55054	ATG16L1	ENSG00000085978
677775	SCARNA5	ENSG00000252010
677772	SCARNA6	ENSG00000251791
6295	SAG	ENSG00000130561
8527	DGKD	ENSG00000077044
55230	USP40	ENSG00000085982
54576	UGT1A8	ENSG00000242366
54575	UGT1A10	ENSG00000242515
54600	UGT1A9	ENSG00000241119
54577	UGT1A7	ENSG00000244122
54578	UGT1A6	ENSG00000167165
54579	UGT1A5	ENSG00000288705
54657	UGT1A4	ENSG00000244474
54659	UGT1A3	ENSG00000288702
414061	DNAJB3	ENSG00000227802
100286922	LOC100286922	ENSG00000178836
54658	UGT1A1	ENSG00000241635
339766	MROH2A	ENSG00000185038
55355	HJURP	ENSG00000123485
151507	MSL3P1	ENSG00000224287
79054	TRPM8	ENSG00000144481
6694	SPP2	ENSG00000072080
105373934	LINC01891	ENSG00000231682
10123	ARL4C	ENSG00000188042
106144537	LINC01173	ENSG00000280744
23677	SH3BP4	ENSG00000130147
116987	AGAP1	ENSG00000157985
100506749	AGAP1-IT1	ENSG00000235529
2637	GBX2	ENSG00000168505
401036	ASB18	ENSG00000182177
79781	IQCA1	ENSG00000132321
57007	ACKR3	ENSG00000144476
105373951	LOC105373951	ENSG00000227252
93463	LOC93463	ENSG00000124835
10920	COPS8	ENSG00000198612
1293	COL6A3	ENSG00000163359
79083	MLPH	ENSG00000115648
102465486	MIR6811	ENSG00000277842
51052	PRLH	ENSG00000071677
64284	RAB17	ENSG00000124839
9208	LRRFIP1	ENSG00000124831
375316	RBM44	ENSG00000177483
10267	RAMP1	ENSG00000132329
100533179	UBE2F-SCLY	ENSG00000258984
140739	UBE2F	ENSG00000184182
51540	SCLY	ENSG00000132330
339768	ESPNL	ENSG00000144488
377007	KLHL30	ENSG00000168427
151176	ERFE	ENSG00000178752
80895	ILKAP	ENSG00000132323
151174	LINC02610	ENSG00000186235
55502	HES6	ENSG00000144485
8864	PER2	ENSG00000132326
26146	TRAF3IP1	ENSG00000204104
51665	ASB1	ENSG00000065802
151171	LINC01107	ENSG00000225493
117581	TWIST2	ENSG00000233608
401039	LINC01940	ENSG00000227744
9759	HDAC4	ENSG00000068024
100616397	MIR4440	ENSG00000266109
100616493	MIR4441	ENSG00000264810
100423043	MIR4269	ENSG00000265215
100616360	MIR2467	ENSG00000264292
101928111	HDAC4-AS1	ENSG00000222020
401040	LINC02991	ENSG00000196758
4705	NDUFA10	ENSG00000130414
100616417	MIR4786	ENSG00000264279
389090	OR6B2	ENSG00000182083
150681	OR6B3	ENSG00000178586
150678	COPS9	ENSG00000172428
150677	OTOS	ENSG00000178602
2817	GPC1	ENSG00000063660
100130449	GPC1-AS1	ENSG00000218416
406941	MIR149	ENSG00000207611
51281	ANKMY1	ENSG00000144504
285193	DUSP28	ENSG00000188542
57140	RNPEPL1	ENSG00000142327
101752400	CAPN10-DT	ENSG00000260942
11132	CAPN10	ENSG00000142330
2859	GPR35	ENSG00000178623
653437	AQP12B	ENSG00000185176
375318	AQP12A	ENSG00000184945
547	KIF1A	ENSG00000130294
189	AGXT	ENSG00000172482
79919	MAB21L4	ENSG00000172478
728763	CROCC2	ENSG00000226321
200772	UICLM	ENSG00000233392
25992	SNED1	ENSG00000162804
130916	MTERF4	ENSG00000122085
23178	PASK	ENSG00000115687
5510	PPP1R7	ENSG00000115685
50636	ANO7	ENSG00000146205
3069	HDLBP	ENSG00000115677
4735	SEPTIN2	ENSG00000168385
9855	FARP2	ENSG00000006607
105373973	LOC105373973	ENSG00000288080
100422942	MIR3133	ENSG00000263752
10494	STK25	ENSG00000115694
666	BOK	ENSG00000176720
51078	THAP4	ENSG00000176946
23192	ATG4B	ENSG00000168397
1841	DTYMK	ENSG00000168393
84289	ING5	ENSG00000168395
728294	D2HGDH	ENSG00000180902
64090	GAL3ST2	ENSG00000154252
129807	NEU4	ENSG00000204099
5133	PDCD1	ENSG00000188389
285093	RTP5	ENSG00000188011
101927289	LINC01237	ENSG00000233806
285095	FAM240C	ENSG00000216921
102723927	LINC01238	ENSG00000237940
285097	LOC285097	ENSG00000280119
105373979	LINC01880	ENSG00000232002
102723448	LINC01986	ENSG00000223587
101927174	CHL1-AS2	ENSG00000224318
10752	CHL1	ENSG00000134121
101927193	CHL1-AS1	ENSG00000234661
101927215	LINC01266	ENSG00000224957
27255	CNTN6	ENSG00000134115
152330	CNTN4	ENSG00000144619
100873976	CNTN4-AS2	ENSG00000227588
3568	IL5RA	ENSG00000091181
51095	TRNT1	ENSG00000072756
51185	CRBN	ENSG00000113851
100130207	LOC100130207	ENSG00000144455
57633	LRRN1	ENSG00000175928
285362	SUMF1	ENSG00000144455
6419	SETMAR	ENSG00000170364
100996539	ITPR1-DT	ENSG00000231249
3708	ITPR1	ENSG00000150995
100126791	EGOT	ENSG00000235947
100507582	BHLHE40-AS1	ENSG00000235831
8553	BHLHE40	ENSG00000134107
55207	ARL8B	ENSG00000134108
9695	EDEM1	ENSG00000134109
100616334	MIR4790	ENSG00000265180
101927347	GRM7-AS3	ENSG00000226258
2917	GRM7	ENSG00000196277
105376946	GRM7-AS2	ENSG00000237665
100873937	GRM7-AS1	ENSG00000236202
101927394	LOC101927394	ENSG00000227110
100288428	LMCD1-AS1	ENSG00000227110
29995	LMCD1	ENSG00000071282
51066	SSUH2	ENSG00000125046
859	CAV3	ENSG00000182533
5021	OXTR	ENSG00000180914
56852	RAD18	ENSG00000070950
9901	SRGAP3	ENSG00000196220
101927416	SRGAP3-AS2	ENSG00000228723
100288831	SRGAP3-AS3	ENSG00000227929
101927440	SRGAP3-AS4	ENSG00000235830
25917	THUMPD3	ENSG00000134077
440944	THUMPD3-AS1	ENSG00000206573
55209	SETD5	ENSG00000168137
375323	LHFPL4	ENSG00000156959
64419	MTMR14	ENSG00000163719
151835	CPNE9	ENSG00000144550
7862	BRPF1	ENSG00000156983
4968	OGG1	ENSG00000114026
8536	CAMK1	ENSG00000134072
10474	TADA3	ENSG00000171148
10093	ARPC4	ENSG00000241553
100526693	ARPC4-TTLL3	ENSG00000250151
26140	TTLL3	ENSG00000214021
285367	RPUSD3	ENSG00000156990
63924	CIDEC	ENSG00000187288
84522	JAGN1	ENSG00000171135
132014	IL17RE	ENSG00000163701
84818	IL17RC	ENSG00000163702
78987	CRELD1	ENSG00000163703
285368	PRRT3	ENSG00000163704
100874032	PRRT3-AS1	ENSG00000230082
55831	EMC3	ENSG00000125037
152302	CIDECP1	ENSG00000186162
2177	FANCD2	ENSG00000144554
115795	FANCD2OS	ENSG00000163705
55845	BRK1	ENSG00000254999
7428	VHL	ENSG00000134086
3656	IRAK2	ENSG00000134070
9797	TATDN2	ENSG00000157014
100126793	GHRLOS	ENSG00000240288
84657	LINC00852	ENSG00000231177
51738	GHRL	ENSG00000157017
6396	SEC13	ENSG00000157020
491	ATP2B2	ENSG00000157087
100422933	MIR378B	ENSG00000264534
100126334	MIR885	ENSG00000216135
285370	LINC00606	ENSG00000226567
6538	SLC6A11	ENSG00000132164
6529	SLC6A1	ENSG00000157103
100874090	SLC6A1-AS1	ENSG00000232287
3269	HRH1	ENSG00000196639
102723663	LOC102723663	ENSG00000285906
10533	ATG7	ENSG00000197548
9686	VGLL4	ENSG00000144560
132001	TAMM41	ENSG00000144559
6854	SYN2	ENSG00000157152
7079	TIMP4	ENSG00000157150
5468	PPARG	ENSG00000132170
80746	TSEN2	ENSG00000154743
100129480	MKRN2OS	ENSG00000225526
23609	MKRN2	ENSG00000075975
5894	RAF1	ENSG00000132155
55287	TMEM40	ENSG00000088726
23066	CAND2	ENSG00000144712
6161	RPL32	ENSG00000144713
619563	SNORA7A	ENSG00000207496
105376955	LINC02022	ENSG00000232746
9922	IQSEC1	ENSG00000144711
23225	NUP210	ENSG00000132182
100874101	HDAC11-AS1	ENSG00000244502
79885	HDAC11	ENSG00000163517
2199	FBLN2	ENSG00000163520
285375	LINC00620	ENSG00000224514
7476	WNT7A	ENSG00000154764
100132526	FGD5P1	ENSG00000290338
348825	TPRXL	ENSG00000180438
131474	CHCHD4	ENSG00000163528
79188	TMEM43	ENSG00000170876
7508	XPC	ENSG00000154767
27258	LSM3	ENSG00000170860
101927565	LINC01267	ENSG00000251576
6533	SLC6A6	ENSG00000131389
80852	GRIP2	ENSG00000144596
51244	CCDC174	ENSG00000154781
84077	C3orf20	ENSG00000131379
152274	LINC02011	ENSG00000260902
152273	FGD5	ENSG00000154783
100505641	FGD5-AS1	ENSG00000225733
7182	NR2C2	ENSG00000177463
64432	MRPS25	ENSG00000131368
64145	RBSN	ENSG00000131381
344875	COL6A4P1	ENSG00000291281
23473	CAPN7	ENSG00000131375
100505696	SH3BP5-AS1	ENSG00000224660
9467	SH3BP5	ENSG00000131370
131965	METTL6	ENSG00000206562
85403	EAF1	ENSG00000144597
8292	COLQ	ENSG00000206561
100422868	MIR4270	ENSG00000263573
26061	HACL1	ENSG00000131373
686	BTD	ENSG00000169814
23243	ANKRD28	ENSG00000206560
100422990	MIR3134	ENSG00000264354
693148	MIR563	ENSG00000207815
117248	GALNT15	ENSG00000131386
285381	DPH3	ENSG00000154813
92106	OXNAD1	ENSG00000154814
23180	RFTN1	ENSG00000131378
100996597	LINC00690	ENSG00000233570
1618	DAZL	ENSG00000092345
23228	PLCL2	ENSG00000154822
100500913	MIR3714	ENSG00000283885
9779	TBC1D5	ENSG00000131374
105376975	LOC105376975	ENSG00000286352
6304	SATB1	ENSG00000182568
131096	KCNH8	ENSG00000183960
100616291	MIR4791	ENSG00000271898
151651	EFHB	ENSG00000163576
5868	RAB5A	ENSG00000144566
151649	PP2D1	ENSG00000183977
8850	KAT2B	ENSG00000114166
100422901	MIR3135A	ENSG00000266745
151648	SGO1	ENSG00000129810
100874028	SGO1-AS1	ENSG00000231304
101927829	LOC101927829	ENSG00000231304
79750	ZNF385D	ENSG00000151789
100874216	ZNF385D-AS1	ENSG00000225542
100874221	ZNF385D-AS2	ENSG00000223351
100505877	UBE2E2-DT	ENSG00000233153
7325	UBE2E2	ENSG00000182247
100874092	UBE2E1-AS1	ENSG00000223791
7324	UBE2E1	ENSG00000170142
28512	NKIRAS1	ENSG00000197885
6138	RPL15	ENSG00000174748
9975	NR1D2	ENSG00000174738
152024	LINC00691	ENSG00000224074
7068	THRB	ENSG00000151090
5915	RARB	ENSG00000077092
7155	TOP2B	ENSG00000077097
100616477	MIR4442	ENSG00000283971
55768	NGLY1	ENSG00000151092
54995	OXSM	ENSG00000151093
285326	LINC00692	ENSG00000230891
116135	LRRC3B	ENSG00000179796
152110	NEK10	ENSG00000163491
9497	SLC4A7	ENSG00000033867
8320	EOMES	ENSG00000163508
105377007	LINC01980	ENSG00000225548
100996624	LINC01981	ENSG00000229243
152100	CMC1	ENSG00000187118
64343	AZI2	ENSG00000163512
152098	ZCWPW2	ENSG00000206559
27303	RBMS3	ENSG00000144642
100873977	RBMS3-AS1	ENSG00000235593
101927995	LOC101927995	ENSG00000289450
101928015	LINC01985	ENSG00000227260
7048	TGFBR2	ENSG00000163513
339896	GADL1	ENSG00000144644
100423038	MIR466	ENSG00000265376
201595	STT3B	ENSG00000163527
114884	OSBPL10	ENSG00000144645
100874206	OSBPL10-AS1	ENSG00000232490
344787	ZNF860	ENSG00000197385
23171	GPD1L	ENSG00000152642
152189	CMTM8	ENSG00000170293
112616	CMTM7	ENSG00000153551
54918	CMTM6	ENSG00000091317
102465247	MIR548AY	ENSG00000276147
51143	DYNC1LI1	ENSG00000144635
25904	CNOT10	ENSG00000182973
131405	TRIM71	ENSG00000206557
1233	CCR4	ENSG00000183813
2720	GLB1	ENSG00000170266
643853	TMPPE	ENSG00000188167
10491	CRTAP	ENSG00000170275
26032	SUSD5	ENSG00000173705
25827	FBXL2	ENSG00000153558
7342	UBP1	ENSG00000153560
23122	CLASP2	ENSG00000163539
105377023	PDCD6IP-DT	ENSG00000271643
10015	PDCD6IP	ENSG00000170248
101928114	LINC01811	ENSG00000226320
10777	ARPP21	ENSG00000172995
406916	MIR128-2	ENSG00000207625
6769	STAC	ENSG00000144681
85443	DCLK3	ENSG00000163673
105377031	LINC02033	ENSG00000279727
9881	TRANK1	ENSG00000168016
9852	EPM2AIP1	ENSG00000178567
4292	MLH1	ENSG00000076242
9209	LRRFIP2	ENSG00000093167
152048	GOLGA4-AS1	ENSG00000270194
2803	GOLGA4	ENSG00000144674
339883	APRG1	ENSG00000198590
3680	ITGA9	ENSG00000144668
101928153	ITGA9-AS1	ENSG00000235257
10217	CTDSPL	ENSG00000144677
407015	MIR26A1	ENSG00000199075
50853	VILL	ENSG00000136059
5333	PLCD1	ENSG00000187091
9940	DLEC1	ENSG00000008226
30	ACAA1	ENSG00000060971
4615	MYD88	ENSG00000172936
9943	OXSR1	ENSG00000172939
9390	SLC22A13	ENSG00000172940
9389	SLC22A14	ENSG00000144671
9942	XYLB	ENSG00000093217
100128640	ACVR2B-AS1	ENSG00000229589
93	ACVR2B	ENSG00000114739
9941	EXOG	ENSG00000157036
6331	SCN5A	ENSG00000183873
6336	SCN10A	ENSG00000185313
11280	SCN11A	ENSG00000168356
57599	WDR48	ENSG00000114742
64689	GORASP1	ENSG00000114745
199223	TTC21A	ENSG00000168026
102466743	MIR6822	ENSG00000284158
64651	CSRNP1	ENSG00000144655
165904	XIRP1	ENSG00000168334
102724104	LOC102724104	ENSG00000287958
1524	CX3CR1	ENSG00000168329
1237	CCR8	ENSG00000179934
54977	SLC25A38	ENSG00000144659
3921	RPSA	ENSG00000168028
574040	SNORA6	ENSG00000206760
6044	SNORA62	ENSG00000202363
4336	MOBP	ENSG00000168314
25924	MYRIP	ENSG00000170011
440952	EIF1B-AS1	ENSG00000280739
10289	EIF1B	ENSG00000114784
956	ENTPD3	ENSG00000168032
285266	ENTPD3-AS1	ENSG00000223797
9045	RPL14	ENSG00000188846
285267	ZNF619	ENSG00000177873
253639	ZNF620	ENSG00000177842
285268	ZNF621	ENSG00000172888
105377043	LOC105377043	ENSG00000231873
